brand_id,brand_name,brand_website,brand_description,brand_recipes_url,brand_instagram_link
4eeb47c4-dce0-4d9d-bb04-7c10f28a9fbf,Side Project Jerky,sideprojectjerky.com,"Producer of beef jerky products designed to provide delicious and convenient snacks. The company offers various flavors of jerky, serving snack enthusiasts and health-conscious consumers. Side Project Jerky also provides subscription plans, wholesale options, and recipe ideas, catering to a diverse market of jerky lovers.",https://www.sideprojectjerky.com/recipes,https://instagram.com/sideprojectjerky
eb1a9415-0c6e-4896-a629-a5011bc83760,Key West Cakes,keywestcakes.com,"Bakery specializing in custom cakes for special events. Key West Cakes is located in Key West, Florida and offers a range of cakes and treats for weddings, birthdays, and other occasions. The bakery provides complimentary tastings by appointment and requires a 50% non-refundable deposit for wedding cakes.",,
70612224-7cc2-4fe0-a346-4cf11972681c,27th Street Bakery,27thstreetbakery.com,"The company primarily operates in the Food Products industry. 27th Street Bakery was founded in 1965 and is headquartered in Los Angeles, CA.",,
76b66e63-76a9-44eb-b359-2cee4335a544,Blue Harvest Fisheries,www.blueharvestfisheries.com,"Distributor of seafood products intended to modernize traditional fishing methods and production strategies. The company offers sea scallops, Pacific cod, haddock, ocean perch (Acadian redfish), swordfish, tuna and Atlantic pollock (saithe), enabling clients to trace and get gluten-free seafood products.",,
5d9cdec8-aa5e-4553-9f8b-1bff2bf28aee,Susi Art,susiart.com,"Provider of custom screen printing, direct to film, embroidery, promo merchandise, and graphic design services. The small business is located in Braintree, MA and specializes in screen printing with a minimum order requirement for apparel orders.",,
c6bad230-e41d-4e2c-be70-ad32eea930c0,Improved Nature,www.improvednature.com,"Producer of food products intended to offer alternative plant-based meat substitutes. The company's products are made from non-genetically modified organism sustainably sourced plant-based soy proteins and provide users with healthy, plant-based menu options that are familiar in taste and texture, enabling consumers to conveniently incorporate healthy plant-based proteins into regular menu planning.",https://improvednature.com/all-recipes/,https://instagram.com/betternaturetempeh
1a446a00-0aeb-4b2b-bc1d-459684175afc,General Lift,general-lift.com,"Manufacturer of precision motion control equipment for the film industry. General Lift International Inc. provides motion control, EncodaCam, and Kuper Controls services for movies, commercials, music videos, and stop motion productions. The entity has a proven track record of delivering solutions for challenging shots in the film industry.",,
7753188a-acdc-4ea4-87d4-f2ce526448e9,marilynns place,marilynns-place.com,"Operator of a Southern Louisiana restaurant in Shreveport, Louisiana. Marilynn's Place serves traditional dishes such as red beans and rice, jambalaya, etouffee, gumbo, and po'boys, as well as salads, burgers, and sandwiches. The restaurant is named after owner Robert ""Bozz"" Baucom's mother.",,
4f3633ad-90f5-4ec6-8156-5f6d0f2fda05,It's Good Organics,itsgoodorganics.com,"Importer and distributor of organic food products intended to provide healthy options for consumers. The company specializes in a variety of dried fruits, nuts, and seeds, serving health-conscious individuals and retailers. Their diverse selection is sourced from various origins around the world, ensuring quality and freshness.",https://www.itsgoodorganics.com/recipies,https://instagram.com/begoodorganics
7a6f9c8f-a85d-473a-b699-1a2d7ba219b7,bentley higgs llp,bentleyhiggs.com,"Provider of real estate and finance news and advice. Bentley Higgs offers articles, guides, market reports, and expert opinions on topics related to the real estate industry, with a focus on global perspectives, emerging markets, and investment opportunities.",,
069835e3-fd4a-45c4-baef-a0e3bc2f8e64,One Mighty Mill,www.onemightymill.com,"Operator of a fresh-milling platform intended to bring the original superfood back to the table. The company offers a line of whole wheat, fresh-milled bagels, pretzels and tortillas that are made from locally grown and stone-milled flour by sourcing organic wheat directly from farmers, enabling customers with food products that contain natural and plentiful vitamins and minerals.",https://www.onemightymill.com/blogs/one-mighty-mill-recipes,https://instagram.com/onemightymill
2af06f06-6562-4e5c-b4d5-9e2473b3e250,Pine Creek Country Inn,pinecreeklodge.com,"The company primarily operates in the Food Products industry. Pine Creek Country Inn is headquartered in Nacogdoches, TX.",,
316cdf4c-868e-4ca3-a7d7-364dcfaafaeb,National Deli,www.nationaldeli.com,"Manufacturer of deli meats in United States. The company provides corned beef, hot dogs and pastrami and delicatessen products which includes roast beef and several types of turkey breast.",,
8fe44d69-6e5f-408c-bb6e-90646b9d54af,John Soules Foods,www.johnsoulesfoods.com,"Producer and supplier of beef and chicken catering to the food service industry. The company offers ready-to-cook and fully cooked meat, thereby providing versatile antibiotic-free chicken.",https://www.johnsoulesfoods.com/recipes/,https://instagram.com/johnsoulesfoods
574d2921-e358-4209-acb5-818cb4aa1ba3,Freshness Farms Csa,freshnessfarms.com,"Provider of organic food delivery services to individuals and offices. The service offers subscriptions for fruits, vegetables, snacks, and dairy products, and participates in environmentally friendly growing methods. Freshness Farms also offers wellness programs and educational food events, and provides billing options and customized deliveries.",,
47fbfe4f-e1ba-49f9-aa8e-0e6768241d42,hidden hills dairy,hiddenhillsdairy.com,"Artisan cheese manufacturer using raw milk from their own Jersey cow herd. Located in central Pennsylvania, Hidden Hills Dairy LLC produces small-batch cheeses that are licensed and inspected by the PA Department of Agriculture.",,
de4d9779-5117-4361-9f4e-420ca580ac85,Premium Foods Usa,premiumfoods.us,"Importer and distributor of Bangladeshi frozen food products, serving the United States and international markets. The company sources fresh fish and vegetables from Bangladesh and offers a diverse range of frozen food products under the brand name ""Shahjalal"". Headquartered in Woodside, New York.",,
68883242-1579-4574-9da2-b6df1cd6b0e5,Loring Industries,loringindustries.com,"The company primarily operates in the Food Products industry. Loring Industries was founded in 1974 and is headquartered in Bozeman, MT.",https://loringindustries.com/recipes,
b7b03cf1-efb4-4715-a639-435423f199c6,CrossRoads Blends,www.crossroadsblends.com,"Manufacturer of seasonings and spices baased in Union, New Jersey. The company's products include pepper, basil, caraway, chives, mustard, nutmeg, onion and garlic, oregano, turmeric, white pepper, organic spices, vegan and vegetarian seasonings, meat snacks and foods as well as custom blended spices.",,
205da11a-a16b-43e8-84d9-8e9b3531d438,Andean Dream,www.andeandream.com,"Manufacturer of organic quinoa-based food products based in Scottsdale, Arizona. The company offers a range including quinoa cookies and variants like spaghetti, penne, rice and turmeric-flavored pasta, thereby offering consumers a healthier food alternative without lactose-free, eggs, corn, soy or nuts",http://www.andeandream.com/recipes.html,https://instagram.com/andean.dream
617896d5-31f9-4dde-a8c1-d66b5e8974e3,Century Foods,www.centuryfoods.com,"Manufacturer and distributor of dairy and nutritional products. The company offers dairy and vegetable proteins, and nutraceuticals, including muscle-building and weight-loss powders, and ready-to-drink beverages. It distributes products through grocery, club, and c-stores. The company offers products under private label and contract manufacturing agreements for food, sports, health, and nutritional supplement industries.",,
28ec9061-f0b1-41db-bac6-c30e651deb47,Van Wyk Confections,vanwykconfections.com,"Supplier of confectionery products. The company offers fortune cookies, pretzel rods, chocolatiers, chaos popcorn and other related products.",,
e564eb33-6dc1-4b39-b8eb-ceec606bce0c,Jardine Foods,www.jardinefoods.com,"Manufacturer of food products. The company manufactures and markets natural and organic salsa, dip, queso, hot sauce, barbeque sauce and other Southwestern foods.",https://jardinefoods.com/recipe/,
8b31f753-daff-481b-9dcc-dd974f9f0b64,Javamelts,www.javamelts.com,"Producer of flavored sweeteners intended to provide an alternative of normal sugar. The company's sweetener offers a flavored substitute of sugar for coffee and tea and comes in hazelnut, french vanilla, mocha and caramel flavors which are vegan and gluten-free, enabling consumers to enjoy a variety of tastes in accordance with their preference in a healthy way.",https://javamelts.com/blogs/recipes/javamelts-caramel-carrot-cake,https://instagram.com/javamelts
ce4b37d3-6ae3-4160-8da6-f7d8d4dcbeb0,Cold Fusion Gelato,coldfusiongelato.com,"Producer of gelato and sorbet designed to deliver authentic flavors and quality desserts. The company operates retail locations and offers a variety of flavors and dessert options, serving both individual customers and wholesale clients. Their use of natural ingredients and traditional methods sets them apart in the dessert market.",,
38f8b4b6-d93e-4f9c-a743-6d4cf46458d2,TeKu Tavern,tekutavern.beer,"The company primarily operates in the Food Products industry. TeKu Tavern was founded in 2016 and is headquartered in Seattle, WA.",,
f5f1403d-d43d-48fa-891b-0f485c0a51e5,Yummies Donuts & BBQ,www.yummiesdonuts.com,"Producer of bakery products based in Venice, Florida. The company offers online ordering options for donuts, doughnuts, coffee, barbecue, bbq, bagels, sweets, sandwiches, ribs, pulled pork, beef brisket, sides, catering, wholesale, lunch, breakfast, key lime cake and cookies.",,
52ba1846-fd05-463f-b2cf-69848d1d62e3,Earnest Eats,earnesteats.com,Developer of handcrafted superfood oatmeal and snacks created from clean non-GMO and organic ingredients. The company uses whole food ingredients to provide exceptional nutrition and extraordinary flavor in superfood cereals and baked whole food bars.,https://www.earnesteats.com/blogs/recipes/almond-joy-overnight-oats-recipe,https://instagram.com/earnesteats
b30af2c0-8469-4b30-8732-73131287ccf1,Windmill Ridge Winery,windmillridgewinery.com,"The company primarily operates in the Food Products industry. Windmill Ridge Winery is headquartered in Tracy, CA.",,
6d535f03-ed86-4047-a538-8b8f59ce3f73,Nutritional Laboratories International,www.nutritionallaboratories.com,"Developer, manufacturer and packager of custom vitamin and mineral formulations. The company provides manufacturing services which include encapsulation, tableting, tablet coating, vitamins, botanicals, formulas, botanical mineral combinations, prescription-only supplements chewables, natural flavors, powder mixes, meal replacements, encapsulation, low-volume and high-speed equipment tablets and chewables.",,
66c24eb6-bd83-499e-a21c-7cf4887c87b1,San Aire,san-aire.com,"Manufacturer and designer of commercial dishware drying solutions. The company produces the PowerDry™, a system designed to dry trays, utensils, glassware, and dishes. It serves the foodservice industry, including schools, restaurants, hotels, and other operations. Description: Provider of advanced dishware drying technology for foodservice operations. The company's product offerings include the PowerDry™ system, tailored for efficient drying of various types of dishware and utensils.",,
60175cca-56a6-4cd8-973e-9d807e2be3ec,Wise Foods,www.wisesnacks.com,"Manufacturer and provider of potato chips and salty snack foods. The company manufactures and sells a full line of salty snack products such as popcorn, pork rinds, tortilla chips and salsa. The company's products are sold at retail food and convenience outlets located on the east coast of the United States.",http://wisesnacks.com/blogs/recipes,https://instagram.com/wisesnacksus
d5ccf402-2157-4949-93a1-6afa6d70182b,Hanline Fresh,hanlinefresh.com,"Operator of a food manufacturing, logistics, and supply chain organization focused on fresh produce. The Hanline Group's operating company, Hanline Fresh, offers programs such as food bank, food service, local, meal kit, pumpkin, retail, and seasonal produce guide. They ship produce from major growing areas and partner with retailers, food service, food manufacturers, wholesale, and food banks to provide consistent continuity of supply on a 12-month basis.",,
57ddb7ba-a19a-4cc8-a81b-3ca3141af334,Dan-O's Seasoning,www.danosseasoning.com,"Manufacturer of seasoning products based in Louisville, Kentucky. The company specializes in a wide range of food seasonings such as spicy, chipotle and crunchy made from herbs and spices such as rosemary, sage and parsley to add flavors to consumer's diets.",https://danosseasoning.com/recipes/,https://instagram.com/danosseasoning
6f789b65-645e-4648-86ea-6c8e97e08f1c,center for diabetes,centerfordiabetes.org,"Healthcare center specializing in managing thyroid disease and cancer, diabetes and metabolic disorders, complications of menopause, bio-identical hormones, osteoporosis, lipid disorders, growth hormone disorders, pituitary disorders, adrenal disorders, and medical weight loss. The center offers modern technology and education tools to facilitate care, including insulin pumps and continuous glucose sensors. It also provides educational sessions on diabetes prevention and reversal, cholesterol and weight loss clinic, nutritional class, gestational diabetes, insulin pump training, and continuous sensor. The center has two locations in Oxnard and Camarillo, and its medical director is a board-certified endocrinologist with over 30 years of experience. The center also has nutrition experts and health coaches who provide diabetes management classes and weight reduction support groups. Patients can schedule appointments online or by phone.",,
7565be43-fb57-4a3f-b3c2-3560d17228af,Peterstuczchiropractic,peterstuczchiropractic.com,"Operator of chiropractic services in Littleton, CO. The entity offers non-force chiropractic, medical acupuncture, neuro-emotional technique, and science-based nutrition services to alleviate symptomatic pain and enhance overall wellness.",,
3699f9f1-8b81-4a29-bd26-0d378ada81b0,Harry & David Holdings,www.harryanddavid.com,"Retailer and producer of fruits, gourmet food products and other gifts products. The company produces food gifts products and markets under the name of Harry & David, Wolferman's and Cushman's brands.",https://www.harryanddavid.com/articles/recipes/pepper-relish-cream-cheese-dip-recipe,https://instagram.com/harryanddavid
9d45b03c-614a-4216-b7d5-f593ee5cfada,Mediplandiet,mediplandiet.com,"Operator of a weight loss clinic providing medically supervised weight loss programs customized to individual needs. The clinic offers personalized programs, monthly consultations with medical professionals, and exclusive vitamins and dietary supplements. Serving patients from various cities in Tennessee and Mississippi, the clinic is located in Memphis, TN.",,
aa915a19-ece6-4cec-bfb4-d0d466d77ed0,Pots & Co,www.potsandco.com,"Producer of steam-baked pudding and dessert products intended to offer consumers different types and flavors of desserts. The company's products offer a range of products such as fruit, chocolate puddings, multi-flavored ganaches, cheesecakes, and mezze dips among others packed in reusable and recyclable ceramic pots, helping consumers to satisfy their food cravings healthy and tasty.",https://www.potsandco.com/recipes,https://instagram.com/pots_and_co
c3b91c42-fa4a-41cb-927c-1216ac4ec24f,LesserEvil,www.lesserevil.com,"Producer of organic and sustainable snacks intended to make healthier, less processed, earth-friendly snacking accessible to everyone. The company offers organic ingredients and, a cultivated microcosm of care for the products, people, and environment, enabling sustainability to nurture the core of the company and being transparent with the snacks.",https://shop.lesserevil.com/blogs/recipes,https://instagram.com/lesserevilsnacks
ea3278c2-319a-4442-b44c-0f658c9dae8f,New Barn Organics,www.newbarnorganics.com,"Provider of organic refrigerated almond milk range intended to offer non-dairy organic almond crème. The company's almond milk range consists of non-dairy products like frozen desserts and barista that are safe, healthy, regenerative, and dignified with no filler ingredients or strange chemicals, thereby enabling consumers to receive a vegan-friendly product with nutrient-dense organic ingredients that are thoughtfully and transparently sourced.",https://www.newbarnorganics.com/blogs/recipes/jalapeno-deviled-eggs,https://instagram.com/newbarnorganics
0e70e51c-31a4-4a80-b665-aec85588428f,LetsGoGreen,letsgogreen.biz,"Provider of eco-friendly products for home, business, and food service. The company offers a range of sustainable items, serving environmentally-conscious consumers. Their product lineup includes compostable and biodegradable plates, cups, utensils, and cleaning supplies, designed to reduce environmental impact.",,
d4216831-9471-4c94-9acb-5ecd6fdec2f9,The Salty Wave Seafood Market,saltywaveseafoodmarket.com,"The company primarily operates in the Food Products industry. The Salty Wave Seafood Market is headquartered in Harrington, DE.",,
38c14751-87be-4ee8-81df-937963ad5fa8,California Sun Dry Foods,www.calsundry.com,"Producer of sun-dry food products based in Middleton, Wisconsin. The company offers shelf-stable sun-dried tomato products to be sold through supermarkets, including jarred and bagged products.",https://calsundry.com/recipes/,https://instagram.com/californiasundry
e9c71d9a-17e8-439f-9103-e2c80f8bde8b,Hudson Valley Foie Gras,www.hudsonvalleyfoiegras.com,"Producer of organic meat products intended to serve the food industry. The company specializes in foie-gras and other specialty duck products including confit, breasts, legs, rendered duck fat, chicken breast and other items that it sells through an online channel, thereby enabling clients to get fresh meat and related products at its doorsteps.",https://hudsonvalleyfoiegras.com/blogs/recipes,https://instagram.com/hudsonvalleyfoiegras
30d72d23-ce66-41e7-ba12-a20a7744ff5e,Sonoma Creamery,www.sonomacreamery.com,"Producer of premium cheese and snack items intended to source improved, all-natural and preservative-free ingredients The company offers a range of products including cheese crisps such as cheddar, parmesan and pepper jack and pizza crisps that are free of artificial hormones, ensuring its clients make food items with simple, high-quality ingredients that surprise, delight and nourish.",https://sonomacreamery.com/blogs/recipes,https://instagram.com/sonomacreamery
90f84cf0-c06c-4f5c-8ff4-59754580ae68,Inspired Go,www.inspiredgo.ca,"Producer of pre-prepared meals intended to offer healthy eating without the need for extensive cooking or meal prep. The company offers a variety of chef-crafted salads, bowls, salad wraps, healthy sandwiches, and lettuce delivered fresh to homes and offices, enabling consumers with flexible meal options that support busy lifestyles.",https://inspiredgo.com/blogs/recipes,https://instagram.com/inspired.go
6615e0bc-b84a-4203-a6fc-9bcdbafe496c,Tortilleria Mi Niña,mininatortilla.com,"Tortilleria Mi Niña® is a tortilla bakery specializing in tortilla chip production. Their chips are made from US NON-GMO white corn, lime, and water, and can be found at local supermarkets and independent retailers across the US.",http://www.mininatortilla.com/recipes,https://instagram.com/mininatortilla
120749ca-9a9a-4b7e-be29-13fdf9a480e6,El Colima Authentic Mexican Restaurant,elcolima.com,"The company primarily operates in the Food Products industry. El Colima Authentic Mexican Restaurant was founded in 2008 and is headquartered in Nashua, NH.",,
b8b1cc83-a7f3-46ea-b72b-f9b6b513b84c,Eastern Fish,www.easternfish.com,"Supplier of seafood products based in Teaneck, New Jersey. The company offers shrimps, scallops, lobsters, squids, tilapia and crabs.",https://easternfish.com/3-mouth-watering-shrimp-recipes-you-can-make-at-home/,https://instagram.com/easternfishcompany
2eb096e8-fdb8-40d0-a1be-2068d4e7fe54,Extend Nutrition,www.extendbar.com,"Producer of nutrition products intended to deliver a suite of versatile health benefits. The company's products include protein bars, shakes, crisps, and drizzles that are made using a low-glycemic formula and are available in a variety of flavors, enabling consumers to achieve their goals for weight loss, manage diabetes, and develop healthier eating habits.",https://extendbar.com/blogs/recipe-ideas,https://instagram.com/extendnutrition
2f7048c6-d087-4d23-b192-d1028c99a81c,Kaufhold's Kurds,www.kaufholdskurds.com,"Producer of hand-breaded Wisconsin cheese curds primarily selling through foodservice distributors across the United States. The company provides breaded cheese curd, sauces, garlic curds, jalapeno and sriracha flavors, thereby serving Wisconsin cheese curds and hand breading them in small batches to ensure a light and complete coating.",,
eaece3d7-eaa4-49eb-ac32-110d4b333be9,Eagle Family Foods,www.eaglefoods.com,"Producer and marketer of milk products intended for retail channels and food service and export businesses. The company offers canned sweetened condensed milk and evaporated milk products, retail snacks and convenient meals, under various brand names.",https://www.eaglebrand.com/recipes/,https://instagram.com/eaglebrandmilk
2b3d3fb3-b074-43a7-af67-819cecd4078e,Unified School District 377,usd377.org,Operator of a public school district that offers education and resources for students and staff. The district provides a range of extracurricular activities and athletics.,,
dd7fa68a-6ba2-420f-97a6-f9a4cbdad257,Amapola Market,www.amapolamarket.com,"Producer of food products focused on non-gmo corn products. The company offers chiles, salsa, juices, tortillas, carnitas, chicharrones and seafood salad products.",,
7f52dd64-5830-4152-ad33-767d4178745d,Joltin Jabs,joltinjabs.com,"Operator of a boxing fitness gym in Conshohocken, Pennsylvania. The gym provides 50-minute boxing workouts for all ages and skill levels, emphasizing cardio, agility, and strength training. Joltin' Jabs also offers private lessons and has relocated to a new facility with a boxing ring.",,
2a6f2a59-1304-4b07-aa70-38e67548edc0,Old Salt Merchants,oldsaltmerchants.com,"Operator of gourmet food products intended to enhance culinary experiences. The company specializes in gourmet salts, sugars, and teas, serving the Berkeley/Oakland community. Their product range includes truffle salt, smoked salt, and flavored sugars, catering to food enthusiasts and culinary professionals alike.",https://www.oldsaltmerchants.com/blogs/recipes,https://instagram.com/oldsaltmerchants
2318aa96-7f59-40f2-9a2c-a6cd50c0ad33,Swelter Coffee Roasters,sweltercoffee.com,"The company primarily operates in the Food Products industry. Swelter Coffee Roasters was founded in 2020 and is headquartered in Oak Park, IL.",,
c72501a8-d376-46c2-869d-d817bb66dff0,welch's,welchs.com,"Provider of grape juice, jams, jellies and snacks intended to have variety of items made from grapes. The company operates under family farmers and grow delicious and nutritious grapes and process the into different products, enabling users to have fresh and homely grown items of grapes.",https://www.welchs.com/recipes/,https://instagram.com/welchsfruitsnck
17631947-efdd-48d6-bafe-701d09ad8afc,Dairy Performance Network,dairyperformancenetwork.com,"Provider of consulting services for dairy farms, focused on training, data analytics, and technology integration. The company assists dairy operations in implementing and utilizing industry-specific platforms and data. Their expertise enhances operational efficiency and productivity within the dairy sector.",,
dc172275-bb00-4270-ab9a-a0ae7723d8d3,Quorn Foods,www.quorn.co.uk,"Producer of meat-free frozen foods committed to getting more people into vegetarian and vegan meals. The company offers a range of products including mince and meatballs along with big bags variant for pieces, sausages, steak strips, crispy nuggets and Swedish-style balls, ensuring its customers with healthy meat-free food for them and the planet.",https://www.quorn.co.uk/recipes,https://instagram.com/quorn_uk
fa6befc5-e7fd-4a2e-8a4e-253a6974582f,Honeylane Pet Grooming,honeylanepetgrooming.com,"Provider of pet grooming services aimed at enhancing pet hygiene and appearance. The business offers nail trimming, ear cleaning, full-service shampoo, and blow dry, serving dog and cat owners in Beecher, IL. Established in 2005, Honeylane Pet Grooming focuses on delivering quality grooming experiences for pets.",,
7db0b748-8e46-4e64-b364-1a81ddbb7d8a,Sauce Goddess,saucegoddess.com,"Producer and supplier of all-natural sauces catering to San Diego, California. The company offers merchandise, gift packs, and sets, dip and spread mixes, spice rubs, and sauces through which they serve their clients.",https://saucegoddess.com/recipes/,https://instagram.com/thesaucegoddess
bfdde0f4-6b9b-4df8-b0a5-1335409f4b3d,Monsoon Kitchens,www.monsoonkitchens.com,"Producer of food products based in Shrewsbury, Massachusetts. The company offers retail products like samosas, and basmati rice bowls and food services like appetizers pakoras, sauces, chutneys, marinades, and more, thereby offering clients authentic regional recipes that bring home-cooked goodness.",https://www.monsoonkitchens.com/recipes/,https://instagram.com/monsoonkitchens
1736761c-010b-4e3d-b02d-ff493da43e93,The Cone (Food Products),www.thecone.com,"Operator of an ince store located in West Chester, Ohio. The company's ice cream store offers a wide range of options including soft-serve ice creams, ice cream cakes, and pies. Some of the flavours available are fudge brownie, fudge crunch, neapolitan, reese's explosion, reese's cup, oreo, cookie dough, and pumpkin, additionally, they offer egg-free, soy-free, and gluten-free pumpkin pies and serve ice creams that are available in peanut-safe, dairy-free, and sugar-free options.",,
5a3daa9a-e966-4664-95d7-755b1743a2bc,Richard's Cajun Foods,www.richardscajunfoods.com,"Manufacturer of Cajun food products intended to provide sausage-based products. The company offers smoked sausages, ready-to-eat meals, and other traditional Cajun products in Louisiana.",https://richardscajunfoods.com/our-recipes/all-recipes/,https://instagram.com/richardscajunfoods
ccd588ad-f4b2-4085-b629-f4a878cea9fa,BALBOA WINERY,balboawinery.com,"Operator of a boutique winery specializing in small production wines. The winery produces hand-picked, hand-sorted, and hand-crafted wines, serving wine enthusiasts and visitors in the Walla Walla Valley. Their offerings include sparkling, white, and red wines, as well as library selections, complemented by an engaging wine-tasting experience.",,
555db268-4c4c-48c9-b081-38abf853277f,Hensleynet,hensleynet.com,"Provider of B2B communication services to organizations across sectors. Hensley Associates offers strategic planning, marketing communication, and sales acceleration services, with a focus on early market insight and value equation-based messaging. The company's team of experienced professionals specialize in digital communication programs, graphic design, financial management, and project management.",,
ccc0352b-6f5f-4479-b4e5-f78d73019ebc,Elmer Chocolate,elmerchocolate.com,"Manufacturer of seasonal chocolates based in Ponchatoula, Louisana. The company offers artificial colour and flavour-free hard candy, caramel truffles, assorted chocolates, crunchy cheese chocolates, heart-shaped box chocolates and chocolate syrup, thereby offering customers chocolates made with real milk and dark chocolate.",,
65677867-0b23-4113-bc5c-040f01cd7047,Gringo Sauce,gringosauce.net,"The company primarily operates in the Food Products industry. Gringo Sauce was founded in 2017 and is headquartered in Pensacola, FL.",,
ce85bf2b-c417-4757-a67b-3d6d1b31490d,Purcell Intl,purcell-intl.com,"Distributor of private label food products to retail grocery chains, national brands, and foodservice accounts. Purcell-International offers a diverse range of food products, including canned fruits, vegetables, meat, and pet food, as well as ingredients such as juice concentrates, processed fruit and vegetables, beef, pork, tuna, pineapple, mushrooms, fruit, vegetables, shellfish, and fin fish. The company has a global presence and strategic alliances with primary manufacturers.",,
4f815687-bc2a-4531-9e71-56dc5ffcf717,Snowfox Group,www.jfefood.com,"Operator of a full-service sushi bar franchises. The company manages sushi bars in U.S. supermarket, wholesale, university and corporate settings.",https://jfefood.com/trendy-recipes/,https://instagram.com/snowfoxsushi
15352544-24b1-4cf2-ab59-1af672158c00,Grandevents,grandevents.co,"Provider of event rental equipment and services in Mesa County and western Colorado. The entity offers a variety of event equipment and décor items, including tents, chairs, tables, linens, and food service equipment. They also provide event consultation, planning, delivery, and pick-up services.",,
4eaa0b32-be7d-496e-884f-c9e08a30ceb1,Alaska Flour Company,alaskaflourcompany.com,"Producer and distributor of artisan barley products, the Alaska Flour Company offers 100% whole-grain, non-GMO barley products that are high in fiber and low in fat, gluten, and cholesterol. The company's barley is grown in Alaska's unique conditions, with long summer days and short growing seasons. Their products are available at retail outlets throughout Alaska and online.",https://alaskaflour.com/pages/recipes-tips,https://instagram.com/alaskaflourcompany
225997b7-9b00-476b-991e-25fcaed500f1,Otto's Naturals,www.ottosnaturals.com,"Producer of grain-free flour-based products intended to bring comfort food to the table for all. The company offers paleo, allergen-free, and no-junk flour gluten-free cookie mix, and brownie mix, providing customers with allergy-friendly foods that taste just as good as their traditional counterparts.",https://www.ottosnaturals.com/blogs/recipes,https://instagram.com/ottosnaturals
bcd20f7f-f691-4b9c-8a96-a5669eb18640,Mary's Gone Crackers,www.marysgonecrackers.com,"Manufacturer of gourmet, organic, vegan and gluten free food. The company engages in developing, producing and distributing baked products from certified organic, kosher, whole-food ingredients which is free of gluten, trans-fats, eggs, nuts and dairy. It manufactures crackers, pretzels and cookies.",https://www.marysgonecrackers.com/blogs/recipes,https://instagram.com/marysgonecrackers
7981bdbc-d636-4185-a9c7-0ba80cd69c7b,Droolicious,droolicioustreats.com,"Manufacturer and supplier of freeze-dried pet treats designed to provide nutritious and tasty snacks for pets. The company produces all-natural, single-ingredient, human-grade treats made in small batches, serving pet owners who prioritize quality and health for their animals. Their products cater to discerning pet parents looking for safe and wholesome options for their furry companions.",,
532aced3-78d1-4cad-a6ac-79d24ef1b893,Local Hive Honey,www.localhivehoney.com,"Producer of raw and unfiltered honey sourced from local beekeepers across various states and regions throughout the United States. The company's honey is straight from the hive to the kitchen and has its own unique flavor and color based on the region from which it was sourced, ensuring quality and consistent products free of antibiotics and pesticides.",https://localhivehoney.com/blogs/blog/whipped-honey-butter-recipe,https://instagram.com/localhivehoney
bbce1fa5-cd22-4787-87ec-213f7edbe1c5,Afc Trading & Wholesale,afcsoyfoods.com,"Developer and distributor of soy-based food products for regional, national, and Asian markets. AFC Soy Foods offers a diverse line of organic and non-GMO soy products, including tofu, and provides food service options for restaurants. The company also offers business opportunities for those interested in creating their own line of products.",,
31b5fd00-c7ed-4e7e-96f0-1384c37a49ba,Baja Foods LLC,bajafoodsllc.com,"Manufacturer of frozen Mexican food products for high volume and private label customers. Baja Foods LLC specializes in ready-to-eat handheld items such as enchiladas, burritos, taquitos, quesadillas, and chicken waffle sandwiches. The family-owned and operated company is SQF certified, USDA inspected, and an MBE certified minority supplier. Their facility is located in Chicago's Canaryville industrial park.",https://www.bajafoodsllc.com/chef-gustavo,https://instagram.com/bajafoodschicago
d504f117-8759-4f2b-9acd-92f900e1e4b0,Eat Happy Kitchen,www.eathappykitchen.com,"Provider of food sauces intended to provide delicious comfort food options that support a clean-eating lifestyle without compromising taste or quality. The company offers healthier alternatives with a line of no-sugar-added, gluten-free, and grain-free sauces and spice blends, all made with clean and quality ingredients, enabling customers to have their healthy foods without compromising the taste.",https://eathappykitchen.com/pages/sample-recipes,
fdc89d97-c9f8-4045-8a6a-148da136b9cb,Sartori Food,www.sartorifoods.com,"Manufacturer and seller of cheese headquartered in Plymouth, Wisconsin. The company aims to take its years of expertise and transform high-quality cow's milk from dedicated farmers into one-of-a-kind, award-winning artisan cheeses.",https://www.sartoricheese.com/,https://instagram.com/sartoricheese
63ae29d0-8e58-4d18-8f76-98733f995f85,Leso,lesogallery.com,"Provider of cargo transportation insurance services. Igloo Insure offers customizable coverage options to protect against risks such as damage, theft, and liability. The company has experience working with organizations in the transportation industry.",,
6130de76-d5e5-4526-9351-1ff781b6861e,Saco Foods Holdings,www.sacofoods.com,"Producer of packaged food products focused on supermarkets and mass retailers across the United States. The company's product portfolio includes chocolate hard-shell dessert dip for fruit, nuts and other snacks as well as powdered instant milk, dry buttermilk and baking cocoa sold under its family of brands, enabling customers to enjoy packaged desserts.",https://www.sacofoods.com/recipes/,
bde5ffc9-9c46-4878-889e-7ccb6ebab21a,Creekstone Farms Premium Beef,www.creekstonefarms.com,"Producer of processed beef and related food products catering to the needs of domestic and international food service, retail partners and their customer's discerning and ever-changing tastes. The company offers a complete line of black angus beef and all-natural duroc pork products as well as fresh beef, pork and fully-cooked delicatessen meat.",https://shop.creekstonefarms.com/blogs/recipes,https://instagram.com/creekstone_farms
